rp_string,pl_string,sentence,sentence_xpath,xml_name,status
2018a,not in list,"In one study, CRISPR-Cas9-mediated genome editing was used to fuse S. cerevisiae‘s chromosomes and generate a near-isogenic series of strains with progressively fewer chromosomes until the whole genome was compacted into two chromosomes (Luo et al. 2018a).","substring(string(/article/body/sec[2]/sec[5]/p[5]),864,256)",33test.xml
2018,not in list,"In another study, the DNA of S. cerevisiae’s 16 native linear chromosomes were squeezed into a single chromosome by successive end-to-end chromosome fusions and centromere deletions (Shao et al. 2018).","substring(string(/article/body/sec[2]/sec[5]/p[5]),1441,201)",33test.xml
2018a,(Luo et al. 2018a; Shao et al. 2018),"These two studies indicated that chromosome number seems to reflect ‘accidents of genome history’, such as telomer–telomer fusions and genome duplication events (Luo et al. 2018a; Shao et al. 2018).","substring(string(/article/body/sec[2]/sec[5]/p[5]),1986,198)",33test.xml
2018,(Luo et al. 2018a; Shao et al. 2018),"These two studies indicated that chromosome number seems to reflect ‘accidents of genome history’, such as telomer–telomer fusions and genome duplication events (Luo et al. 2018a; Shao et al. 2018).","substring(string(/article/body/sec[2]/sec[5]/p[5]),1986,198)",33test.xml
2018,(Jia et al. 2018; Luo et al. 2018b),Two such adaptations are MuSIC (Multiplex SCRaMbLE Iterative Cycling) and ReSCuES (Reporter of SCRaMbLEd Cells using Efficient Selection) (Jia et al. 2018; Luo et al. 2018b).,"substring(string(/article/body/sec[2]/sec[5]/p[6]),406,174)",33test.xml
2018b,(Jia et al. 2018; Luo et al. 2018b),Two such adaptations are MuSIC (Multiplex SCRaMbLE Iterative Cycling) and ReSCuES (Reporter of SCRaMbLEd Cells using Efficient Selection) (Jia et al. 2018; Luo et al. 2018b).,"substring(string(/article/body/sec[2]/sec[5]/p[6]),406,174)",33test.xml
2018b,not in list,"In another example, ReSCuES was utilised to quickly screen for successfully SCRaMbLEd cells by integrating two selective markers, one of which was functional before SCRaMbLE and one only after the Cre recombinase inverted their orientation (Luo et al. 2018b).","substring(string(/article/body/sec[2]/sec[5]/p[6]),737,259)",33test.xml
2018,not in list,"To enhance recombination control, red light was employed to control Cre (Hochrein et al. 2018).","substring(string(/article/body/sec[2]/sec[5]/p[6]),997,95)",33test.xml
2018,(Liu et al. 2018; Wu et al. 2018),"For example, by applying SCRaMbLE in a test tube rather than a cell, a pathway or a set of genes can now be removed from the complexity of the genome and used to quickly generate huge prototype variations in a single pathway (Liu et al. 2018; Wu et al. 2018).","substring(string(/article/body/sec[2]/sec[5]/p[7]),168,259)",33test.xml
2018,(Liu et al. 2018; Wu et al. 2018),"For example, by applying SCRaMbLE in a test tube rather than a cell, a pathway or a set of genes can now be removed from the complexity of the genome and used to quickly generate huge prototype variations in a single pathway (Liu et al. 2018; Wu et al. 2018).","substring(string(/article/body/sec[2]/sec[5]/p[7]),168,259)",33test.xml
2018,not in list,"In other instances, when SCRaMbLE was applied to strains containing the synthetic version of Chromosome V, strains were generated with marked increases in their capacity to produce violacein and penicillin, or in their capacity to utilise xylose as a carbon source (Blount et al. 2018).","substring(string(/article/body/sec[2]/sec[5]/p[7]),428,286)",33test.xml
2011,"(Borneman et al. 2011; Borneman, Pretorius and Chambers 2013a; Borneman, Schmidt and Pretorius 2013b)","These phenotypic differences are the direct result of specific genetic variation among strains and this can range from single nucleotide polymorphisms (SNPs), to the presence of strain-specific genes or gene clusters (Borneman et al. 2011; Borneman, Pretorius and Chambers 2013a; Borneman, Schmidt and Pretorius 2013b).","substring(string(/article/body/sec[2]/sec[5]/p[8]),224,319)",33test.xml
2013a,"(Borneman et al. 2011; Borneman, Pretorius and Chambers 2013a; Borneman, Schmidt and Pretorius 2013b)","These phenotypic differences are the direct result of specific genetic variation among strains and this can range from single nucleotide polymorphisms (SNPs), to the presence of strain-specific genes or gene clusters (Borneman et al. 2011; Borneman, Pretorius and Chambers 2013a; Borneman, Schmidt and Pretorius 2013b).","substring(string(/article/body/sec[2]/sec[5]/p[8]),224,319)",33test.xml
2013b,"(Borneman et al. 2011; Borneman, Pretorius and Chambers 2013a; Borneman, Schmidt and Pretorius 2013b)","These phenotypic differences are the direct result of specific genetic variation among strains and this can range from single nucleotide polymorphisms (SNPs), to the presence of strain-specific genes or gene clusters (Borneman et al. 2011; Borneman, Pretorius and Chambers 2013a; Borneman, Schmidt and Pretorius 2013b).","substring(string(/article/body/sec[2]/sec[5]/p[8]),224,319)",33test.xml
2011,"(Borneman et al. 2011; Borneman, Pretorius and Chambers 2013a; Borneman, Schmidt and Pretorius 2013b)","To provide greater insight into the role of these strain-specific genes, researchers identified over 200 kb of non-repetitive DNA, encoding 75 ORFs, which exist across the breadth of strain-specific ORF diversity of the S. cerevisiae pan-genome, but which are absent from the laboratory strain used for Sc2.0 (Borneman et al. 2011; Borneman, Pretorius and Chambers 2013a; Borneman, Schmidt and Pretorius 2013b).","substring(string(/article/body/sec[2]/sec[5]/p[8]),773,411)",33test.xml
2013a,"(Borneman et al. 2011; Borneman, Pretorius and Chambers 2013a; Borneman, Schmidt and Pretorius 2013b)","To provide greater insight into the role of these strain-specific genes, researchers identified over 200 kb of non-repetitive DNA, encoding 75 ORFs, which exist across the breadth of strain-specific ORF diversity of the S. cerevisiae pan-genome, but which are absent from the laboratory strain used for Sc2.0 (Borneman et al. 2011; Borneman, Pretorius and Chambers 2013a; Borneman, Schmidt and Pretorius 2013b).","substring(string(/article/body/sec[2]/sec[5]/p[8]),773,411)",33test.xml
2013b,"(Borneman et al. 2011; Borneman, Pretorius and Chambers 2013a; Borneman, Schmidt and Pretorius 2013b)","To provide greater insight into the role of these strain-specific genes, researchers identified over 200 kb of non-repetitive DNA, encoding 75 ORFs, which exist across the breadth of strain-specific ORF diversity of the S. cerevisiae pan-genome, but which are absent from the laboratory strain used for Sc2.0 (Borneman et al. 2011; Borneman, Pretorius and Chambers 2013a; Borneman, Schmidt and Pretorius 2013b).","substring(string(/article/body/sec[2]/sec[5]/p[8]),773,411)",33test.xml
2017,"(Goold et al. 2017; Kutyna and Borneman 2018; van Wyk, Kroukamp and Pretorius 2018)","These developments bode well for future applications of SCRaMbLE for the improvement of a diverse range of unrelated metabolic pathways that are of commercial interest, including pathways that could enhance the aroma of wine or lead to a reduction in the level of alcohol concentration in light-bodied wines (Goold et al. 2017; Kutyna and Borneman 2018; van Wyk, Kroukamp and Pretorius 2018).","substring(string(/article/body/sec[2]/sec[5]/p[9]),1,392)",33test.xml
2018,"(Goold et al. 2017; Kutyna and Borneman 2018; van Wyk, Kroukamp and Pretorius 2018)","These developments bode well for future applications of SCRaMbLE for the improvement of a diverse range of unrelated metabolic pathways that are of commercial interest, including pathways that could enhance the aroma of wine or lead to a reduction in the level of alcohol concentration in light-bodied wines (Goold et al. 2017; Kutyna and Borneman 2018; van Wyk, Kroukamp and Pretorius 2018).","substring(string(/article/body/sec[2]/sec[5]/p[9]),1,392)",33test.xml
2018,"(Goold et al. 2017; Kutyna and Borneman 2018; van Wyk, Kroukamp and Pretorius 2018)","These developments bode well for future applications of SCRaMbLE for the improvement of a diverse range of unrelated metabolic pathways that are of commercial interest, including pathways that could enhance the aroma of wine or lead to a reduction in the level of alcohol concentration in light-bodied wines (Goold et al. 2017; Kutyna and Borneman 2018; van Wyk, Kroukamp and Pretorius 2018).","substring(string(/article/body/sec[2]/sec[5]/p[9]),1,392)",33test.xml
2000,not in list,Compartmentalisation is a fundamental mechanism for eukaryotic cells to segregate and sequester valuable biomolecules (Pretorius 2000).,"substring(string(/article/body/sec[2]/sec[5]/p[10]),155,135)",33test.xml
2017,not in list,"Innovative winemakers realise that the success of their carefully crafted wines is often at the mercy of increasingly tech-savvy consumers who communicate their likes and dislikes globally and instantaneously via websites, blogs and social media (Jagtap et al. 2017).","substring(string(/article/body/sec[3]/p[1]),1169,267)",33test.xml
2017,(Dzialo et al. 2017; Gallone et al. 2016; Hyma et al. 2011; Pretorius and Bauer 2002; Swiegers et al. 2005),"Backed by robust research and evidence-based data, winemakers can put their own individual stamp on the production chain by making well-informed and insightful decisions as to what yeast strain or combination of yeast strains will best guide their products to market success (Dzialo et al. 2017; Gallone et al. 2016; Hyma et al. 2011; Pretorius and Bauer 2002; Swiegers et al. 2005).","substring(string(/article/body/sec[3]/p[1]),2330,383)",33test.xml
2016,(Dzialo et al. 2017; Gallone et al. 2016; Hyma et al. 2011; Pretorius and Bauer 2002; Swiegers et al. 2005),"Backed by robust research and evidence-based data, winemakers can put their own individual stamp on the production chain by making well-informed and insightful decisions as to what yeast strain or combination of yeast strains will best guide their products to market success (Dzialo et al. 2017; Gallone et al. 2016; Hyma et al. 2011; Pretorius and Bauer 2002; Swiegers et al. 2005).","substring(string(/article/body/sec[3]/p[1]),2330,383)",33test.xml
2011,(Dzialo et al. 2017; Gallone et al. 2016; Hyma et al. 2011; Pretorius and Bauer 2002; Swiegers et al. 2005),"Backed by robust research and evidence-based data, winemakers can put their own individual stamp on the production chain by making well-informed and insightful decisions as to what yeast strain or combination of yeast strains will best guide their products to market success (Dzialo et al. 2017; Gallone et al. 2016; Hyma et al. 2011; Pretorius and Bauer 2002; Swiegers et al. 2005).","substring(string(/article/body/sec[3]/p[1]),2330,383)",33test.xml
2002,(Dzialo et al. 2017; Gallone et al. 2016; Hyma et al. 2011; Pretorius and Bauer 2002; Swiegers et al. 2005),"Backed by robust research and evidence-based data, winemakers can put their own individual stamp on the production chain by making well-informed and insightful decisions as to what yeast strain or combination of yeast strains will best guide their products to market success (Dzialo et al. 2017; Gallone et al. 2016; Hyma et al. 2011; Pretorius and Bauer 2002; Swiegers et al. 2005).","substring(string(/article/body/sec[3]/p[1]),2330,383)",33test.xml
2005,(Dzialo et al. 2017; Gallone et al. 2016; Hyma et al. 2011; Pretorius and Bauer 2002; Swiegers et al. 2005),"Backed by robust research and evidence-based data, winemakers can put their own individual stamp on the production chain by making well-informed and insightful decisions as to what yeast strain or combination of yeast strains will best guide their products to market success (Dzialo et al. 2017; Gallone et al. 2016; Hyma et al. 2011; Pretorius and Bauer 2002; Swiegers et al. 2005).","substring(string(/article/body/sec[3]/p[1]),2330,383)",33test.xml
2005,not in list,"When consumers use the term value, they usually refer to both the intrinsic value and the image of a wine in relation to the price (Pretorius and Høj 2005).","substring(string(/article/body/sec[3]/p[2]),322,156)",33test.xml
2016,not in list,"Professional wine tasters would normally describe what they sense by referring to a wine's appearance, aroma, flavour and texture (Pretorius 2016).","substring(string(/article/body/sec[3]/p[3]),239,147)",33test.xml
2014,not in list,"The choice of a S. cerevisiae starter strain in single-strain fermentations, or combination of Saccharomyces and/or non-Saccharomyces yeasts in multi-strain and multi-species fermentations, is by far the most cost-effective, time-efficient and flexible way to shape the aroma and flavour according to changing consumer preferences than to replant a vineyard, manage climatic conditions or adapt viticultural practices (Jolly et al. 2014).","substring(string(/article/body/sec[3]/p[4]),298,438)",33test.xml
2014,not in list,"So far, the non-Saccharomyces species that received most attention in this regard include Candida stellata, Debaryomyces vanriji, Hanseniaspora uvarum, Hanseniaspora vineae, Kazachstania gamospora, Lachancea thermotolerans, Metschnikowia pulcherrima, Pichia fermentans, Pichia kluyveri, Rhodotorula mucilaginosa, Schizosaccharomyces pombe, Torulaspora delbrueckii, Williopsis saturnus and Zygotorulaspora florentina (Jolly et al. 2014) These multi-species fermentation strategies seem to be an effective way to mimic flavour-diversity and product complexity outcomes obtained by successful spontaneous fermentation without forfeiting fermentation performance, reliability and overall wine quality.","substring(string(/article/body/sec[3]/sec[1]/p[1]),703,697)",33test.xml
2000,"(Pretorius 2000, 2016, 2017a)","In addition to the of use these non-Saccharomyces yeasts in co-cultured ferments, winemakers also apply a range of different inoculation regimes (Pretorius 2000, 2016, 2017a).","substring(string(/article/body/sec[3]/sec[1]/p[2]),1,175)",33test.xml
2016,"(Pretorius 2000, 2016, 2017a)","In addition to the of use these non-Saccharomyces yeasts in co-cultured ferments, winemakers also apply a range of different inoculation regimes (Pretorius 2000, 2016, 2017a).","substring(string(/article/body/sec[3]/sec[1]/p[2]),1,175)",33test.xml
2017a,"(Pretorius 2000, 2016, 2017a)","In addition to the of use these non-Saccharomyces yeasts in co-cultured ferments, winemakers also apply a range of different inoculation regimes (Pretorius 2000, 2016, 2017a).","substring(string(/article/body/sec[3]/sec[1]/p[2]),1,175)",33test.xml
2016,not in list,These choices will depend on the specific species and strains of non-Saccharomyces and S. cerevisiae (and their state of metabolic activity) in the co-cultured ‘yeast starter cocktails’ (Pretorius 2016).,"substring(string(/article/body/sec[3]/sec[1]/p[2]),1560,203)",33test.xml
2008,not in list,"Generally, a decrease in volatile acidity (responsible for vinegary aromas) is observed with such co-culturing because several non-Saccharomyces species (e.g. T. delbrueckii) produce low concentrations of acetic acid (Bely et al. 2008).","substring(string(/article/body/sec[3]/sec[1]/p[3]),76,236)",33test.xml
2018,not in list,"Multi-species ferments also tend to produce an increase in ester production, especially with Hanseniaspora and Metschnikowia species (Martin et al. 2018).","substring(string(/article/body/sec[3]/sec[1]/p[3]),313,154)",33test.xml
2016a,not in list,"Some non-Saccharomyces species secrete flavour-enhancing enzymes, such as β-glucosidase and β-lyase (Belda et al.2016a).","substring(string(/article/body/sec[3]/sec[1]/p[3]),468,120)",33test.xml
2002,not in list,"For example, D. vanriji (Garcia et al. 2002) was reported to increase the concentration of geraniol in Muscat wines while K. gamospora (Dashko et al. 2015) was found to increase the levels of phenylethyl alcohol and phenylethyl acetate in Ribolla Gialla.","substring(string(/article/body/sec[3]/sec[1]/p[4]),152,254)",33test.xml
2015,not in list,"For example, D. vanriji (Garcia et al. 2002) was reported to increase the concentration of geraniol in Muscat wines while K. gamospora (Dashko et al. 2015) was found to increase the levels of phenylethyl alcohol and phenylethyl acetate in Ribolla Gialla.","substring(string(/article/body/sec[3]/sec[1]/p[4]),152,254)",33test.xml
2011,not in list,"In another study, H. vineae also produced increased levels of phenylethyl acetate in Blobal (Viana et al. 2011).","substring(string(/article/body/sec[3]/sec[1]/p[4]),407,112)",33test.xml
2009,not in list,"P. kluyveri is known to increase the concentration of volatile thiols in Sauvignon Blanc (Anfang, Brajkovich and Goddard 2009).","substring(string(/article/body/sec[3]/sec[1]/p[4]),520,127)",33test.xml
2013,not in list,"Increased ester concentrations were observed in Cabernet Sauvignon, Riesling, Merlot and Sangiovese when L. thermotolerans (Gobbi et al. 2013), M. pulcherrima (Röcker et al. 2016), T. delbrueckii (Renault et al. 2015) and Z. florentina (Lencioni et al. 2016), respectively, were used in co-cultured fermentations.","substring(string(/article/body/sec[3]/sec[1]/p[4]),648,313)",33test.xml
2016,not in list,"Increased ester concentrations were observed in Cabernet Sauvignon, Riesling, Merlot and Sangiovese when L. thermotolerans (Gobbi et al. 2013), M. pulcherrima (Röcker et al. 2016), T. delbrueckii (Renault et al. 2015) and Z. florentina (Lencioni et al. 2016), respectively, were used in co-cultured fermentations.","substring(string(/article/body/sec[3]/sec[1]/p[4]),648,313)",33test.xml
2015,not in list,"Increased ester concentrations were observed in Cabernet Sauvignon, Riesling, Merlot and Sangiovese when L. thermotolerans (Gobbi et al. 2013), M. pulcherrima (Röcker et al. 2016), T. delbrueckii (Renault et al. 2015) and Z. florentina (Lencioni et al. 2016), respectively, were used in co-cultured fermentations.","substring(string(/article/body/sec[3]/sec[1]/p[4]),648,313)",33test.xml
2016,not in list,"Increased ester concentrations were observed in Cabernet Sauvignon, Riesling, Merlot and Sangiovese when L. thermotolerans (Gobbi et al. 2013), M. pulcherrima (Röcker et al. 2016), T. delbrueckii (Renault et al. 2015) and Z. florentina (Lencioni et al. 2016), respectively, were used in co-cultured fermentations.","substring(string(/article/body/sec[3]/sec[1]/p[4]),648,313)",33test.xml
2013,not in list,W. saturnus was reported to increase isoamyl acetate in Emir wines (Tanguler 2013).,"substring(string(/article/body/sec[3]/sec[1]/p[4]),962,83)",33test.xml
1993,not in list,S. pombe is used to remove the sharp-tasting malic acid and decrease the ‘tartness’ in Ezerfürtű wine (Yokotsuka et al. 1993).,"substring(string(/article/body/sec[3]/sec[1]/p[4]),1046,126)",33test.xml
2017,not in list,R. mucilaginosa was reported to improve the aroma of Ecolly wine (Wang et al. 2017).,"substring(string(/article/body/sec[3]/sec[1]/p[4]),1173,84)",33test.xml
2008,(Borneman et al. 2008; Galeote et al. 2010),"Since cracking the genetic code of the first wine yeast strain (AWRI1631) in 2008, the genomes of several other widely used commercial wine yeast strains − including AWRI1796, EC1118, QA23, VIN7, VIN13 and VL3 − were sequenced and compared with the genomes of laboratory strains of S. cerevisiae (S288c and Sigma1278b) as well as genomes of commercial Saccharomyces strains used in the baking, brewing, biofuel, ragi and saké industries (Borneman et al. 2008; Galeote et al. 2010).","substring(string(/article/body/sec[3]/sec[2]/p[1]),1,481)",33test.xml
2010,(Borneman et al. 2008; Galeote et al. 2010),"Since cracking the genetic code of the first wine yeast strain (AWRI1631) in 2008, the genomes of several other widely used commercial wine yeast strains − including AWRI1796, EC1118, QA23, VIN7, VIN13 and VL3 − were sequenced and compared with the genomes of laboratory strains of S. cerevisiae (S288c and Sigma1278b) as well as genomes of commercial Saccharomyces strains used in the baking, brewing, biofuel, ragi and saké industries (Borneman et al. 2008; Galeote et al. 2010).","substring(string(/article/body/sec[3]/sec[2]/p[1]),1,481)",33test.xml
2008,not in list,"For example, a member of a subtelomeric three-gene cluster, the RTM1 locus, is chiefly present in ale and distilling strains and to some extent, in strains that carry a set of genes specific to wine yeasts (Borneman et al. 2008).","substring(string(/article/body/sec[3]/sec[2]/p[1]),785,229)",33test.xml
2008,not in list,"This wine-specific suite of genes comprises a second industry-defining locus, which consists of a cluster of five genes, displaying strain differences in copy number, genomic location and gene order most likely due to mobilisation into, and throughout, wine-strain genomes as a circular intermediate via an unknown process (Borneman et al. 2008).","substring(string(/article/body/sec[3]/sec[2]/p[1]),1015,346)",33test.xml
2008,not in list,"More specifically, while the majority wine and beer strains are biotin auxotrophs, saké strains acquired the capacity to synthesise biotin de novo over time, presumably because of evolutionary pressures in the low-biotin fermentations of saké mash (Borneman et al. 2008).","substring(string(/article/body/sec[3]/sec[2]/p[1]),1491,271)",33test.xml
2008,not in list,"Three wine-strain-specific genes were also identified: (i) the FSY1 gene encoding a H+/fructose symporter; (ii) two paralogues, MPR1 and MPR2, conferring resistance to l-azetidine-2-carboxylic acid; (iii) and the β-lyase encoding gene, IRC7 (Borneman et al. 2008).","substring(string(/article/body/sec[3]/sec[2]/p[2]),1,264)",33test.xml
2016b,not in list,"Paradoxically, the functional version of IRC7 is rarely found in wine strains (Belda et al.2016b).","substring(string(/article/body/sec[3]/sec[2]/p[2]),1277,98)",33test.xml
2012,not in list,"For instance, comparative genomic analyses revealed that the thiol-releasing wine yeast, VIN7, has an allotriploid hybrid genome with S. cerevisiae and S. kudriavzevii origins (Borneman et al. 2012).","substring(string(/article/body/sec[3]/sec[2]/p[3]),514,199)",33test.xml
2016,(Lee et al. 2016; Kutyna and Borneman 2018),"In this regard, with the construction of the first semisynthetic wine strain it was demonstrated that customised flavour-activity falls with the realm of possibility (Lee et al. 2016; Kutyna and Borneman 2018).","substring(string(/article/body/sec[3]/sec[2]/p[4]),1,210)",33test.xml
2018,(Lee et al. 2016; Kutyna and Borneman 2018),"In this regard, with the construction of the first semisynthetic wine strain it was demonstrated that customised flavour-activity falls with the realm of possibility (Lee et al. 2016; Kutyna and Borneman 2018).","substring(string(/article/body/sec[3]/sec[2]/p[4]),1,210)",33test.xml
2016,not in list,"This semisynthetic wine yeast was able to synthesise raspberry ketone at concentrations nearly two orders of magnitude above its predicted sensory threshold in Chardonnay grape juice under standard wine fermentation conditions, while retaining the ability to ferment the must to dryness (Lee et al. 2016).","substring(string(/article/body/sec[3]/sec[2]/p[4]),1377,305)",33test.xml
1,not in list,"In 1990, a brief description of a case of lethal acute hemorrhagic disease in a young Asian circus elephant in Switzerland that apparently involved a previously unknown herpesvirus was reported by Ossent et al. (1).","substring(string(/article/body/p[1]),1,215)",23test.xml
2,"(2,3)","However, it was not until the study of Richman et al. (2,3), published in 1999, that this disease was shown to be associated with a novel herpesvirus designated elephant endotheliotropic herpesvirus (EEHV) 1 because of detection of nuclear inclusion bodies in damaged vascular endothelial cells in diseased heart and liver tissues.","substring(string(/article/body/p[1]),217,331)",23test.xml
3,"(2,3)","However, it was not until the study of Richman et al. (2,3), published in 1999, that this disease was shown to be associated with a novel herpesvirus designated elephant endotheliotropic herpesvirus (EEHV) 1 because of detection of nuclear inclusion bodies in damaged vascular endothelial cells in diseased heart and liver tissues.","substring(string(/article/body/p[1]),217,331)",23test.xml
4,not in list,"Since these original reports, numerous studies reviewed by Hayward (4) and Long et al. (5) have shown the presence of either of 2 chimeric subtypes of EEHV1A or EEHV1B in <50 additional lethal cases and 10 drug-treated confirmed DNA-positive survivors with signs of disease in mostly young Asian elephants in Europe and North America (6–8).","substring(string(/article/body/p[2]),1,340)",23test.xml
5,not in list,"Since these original reports, numerous studies reviewed by Hayward (4) and Long et al. (5) have shown the presence of either of 2 chimeric subtypes of EEHV1A or EEHV1B in <50 additional lethal cases and 10 drug-treated confirmed DNA-positive survivors with signs of disease in mostly young Asian elephants in Europe and North America (6–8).","substring(string(/article/body/p[2]),1,340)",23test.xml
6,(6–8),"Since these original reports, numerous studies reviewed by Hayward (4) and Long et al. (5) have shown the presence of either of 2 chimeric subtypes of EEHV1A or EEHV1B in <50 additional lethal cases and 10 drug-treated confirmed DNA-positive survivors with signs of disease in mostly young Asian elephants in Europe and North America (6–8).","substring(string(/article/body/p[2]),1,340)",23test.xml
in sequence,(6–8),"Since these original reports, numerous studies reviewed by Hayward (4) and Long et al. (5) have shown the presence of either of 2 chimeric subtypes of EEHV1A or EEHV1B in <50 additional lethal cases and 10 drug-treated confirmed DNA-positive survivors with signs of disease in mostly young Asian elephants in Europe and North America (6–8).","substring(string(/article/body/p[2]),1,340)",23test.xml
8,(6–8),"Since these original reports, numerous studies reviewed by Hayward (4) and Long et al. (5) have shown the presence of either of 2 chimeric subtypes of EEHV1A or EEHV1B in <50 additional lethal cases and 10 drug-treated confirmed DNA-positive survivors with signs of disease in mostly young Asian elephants in Europe and North America (6–8).","substring(string(/article/body/p[2]),1,340)",23test.xml
9,(9–16),A small number of lethal and nonlethal cases of viral DNA–positive hemorrhagic disease cases in young Asian elephants involved 2 additional related but considerably diverged species of Proboscivirus (EEHV4 and EEHV5) (9–16).,"substring(string(/article/body/p[2]),342,224)",23test.xml
in sequence,(9–16),A small number of lethal and nonlethal cases of viral DNA–positive hemorrhagic disease cases in young Asian elephants involved 2 additional related but considerably diverged species of Proboscivirus (EEHV4 and EEHV5) (9–16).,"substring(string(/article/body/p[2]),342,224)",23test.xml
in sequence,(9–16),A small number of lethal and nonlethal cases of viral DNA–positive hemorrhagic disease cases in young Asian elephants involved 2 additional related but considerably diverged species of Proboscivirus (EEHV4 and EEHV5) (9–16).,"substring(string(/article/body/p[2]),342,224)",23test.xml
in sequence,(9–16),A small number of lethal and nonlethal cases of viral DNA–positive hemorrhagic disease cases in young Asian elephants involved 2 additional related but considerably diverged species of Proboscivirus (EEHV4 and EEHV5) (9–16).,"substring(string(/article/body/p[2]),342,224)",23test.xml
in sequence,(9–16),A small number of lethal and nonlethal cases of viral DNA–positive hemorrhagic disease cases in young Asian elephants involved 2 additional related but considerably diverged species of Proboscivirus (EEHV4 and EEHV5) (9–16).,"substring(string(/article/body/p[2]),342,224)",23test.xml
in sequence,(9–16),A small number of lethal and nonlethal cases of viral DNA–positive hemorrhagic disease cases in young Asian elephants involved 2 additional related but considerably diverged species of Proboscivirus (EEHV4 and EEHV5) (9–16).,"substring(string(/article/body/p[2]),342,224)",23test.xml
in sequence,(9–16),A small number of lethal and nonlethal cases of viral DNA–positive hemorrhagic disease cases in young Asian elephants involved 2 additional related but considerably diverged species of Proboscivirus (EEHV4 and EEHV5) (9–16).,"substring(string(/article/body/p[2]),342,224)",23test.xml
16,(9–16),A small number of lethal and nonlethal cases of viral DNA–positive hemorrhagic disease cases in young Asian elephants involved 2 additional related but considerably diverged species of Proboscivirus (EEHV4 and EEHV5) (9–16).,"substring(string(/article/body/p[2]),342,224)",23test.xml
17,not in list,"Furthermore, many examples of occasional shedding of these viruses, especially in trunk-wash and saliva samples have also been documented from adult Asian and African elephants with signs of disease (17–20; V.R.","substring(string(/article/body/p[3]),1,211)",23test.xml
20,not in list,"Furthermore, many examples of occasional shedding of these viruses, especially in trunk-wash and saliva samples have also been documented from adult Asian and African elephants with signs of disease (17–20; V.R.","substring(string(/article/body/p[3]),1,211)",23test.xml
5,"(5,13)","All currently available data (5,13) support the concept that EEHV1A, EEHV1B, EEHV4, and EEHV5 are endemic in Asian elephants (Elephas maximus), whereas EEHV2, EEHV3, EEHV6, and EEHV7 are endemic to and largely ubiquitous in African elephants (Loxodonta africana).","substring(string(/article/body/p[3]),281,263)",23test.xml
13,"(5,13)","All currently available data (5,13) support the concept that EEHV1A, EEHV1B, EEHV4, and EEHV5 are endemic in Asian elephants (Elephas maximus), whereas EEHV2, EEHV3, EEHV6, and EEHV7 are endemic to and largely ubiquitous in African elephants (Loxodonta africana).","substring(string(/article/body/p[3]),281,263)",23test.xml
21,not in list,Reid et al. (21) reported an EEHV1 DNA–positive case from Cambodia.,"substring(string(/article/body/p[4]),272,67)",23test.xml
22,not in list,"However, it was not until Zachariah et al. (22) published their results, after setting up a diagnostic PCR DNA laboratory in southern India to examine necropsy tissue collected from young orphan and wild elephants that suddenly died, that the range of the disease and virus became firmly established.","substring(string(/article/body/p[4]),340,300)",23test.xml
23,not in list,"Later in the same year, Sripiboon et al. (23) also reported 2 cases involving EEHV1A and EEHV4 from Thailand.","substring(string(/article/body/p[4]),782,109)",23test.xml
24,not in list,"More recent studies have also confirmed 2 lethal cases of EEHV1 hemorrhagic disease in Laos (24) and as many as 15 additional cases in Thailand (25,26).","substring(string(/article/body/p[4]),892,152)",23test.xml
25,"(25,26)","More recent studies have also confirmed 2 lethal cases of EEHV1 hemorrhagic disease in Laos (24) and as many as 15 additional cases in Thailand (25,26).","substring(string(/article/body/p[4]),892,152)",23test.xml
26,"(25,26)","More recent studies have also confirmed 2 lethal cases of EEHV1 hemorrhagic disease in Laos (24) and as many as 15 additional cases in Thailand (25,26).","substring(string(/article/body/p[4]),892,152)",23test.xml
27,not in list,"We have also expanded the studies in India to 22 lethal cases, including 12 in wild free-ranging calves (27).","substring(string(/article/body/p[5]),1,109)",23test.xml
22,"(22,27)","These DNA samples were used as templates to amplify and sequence 7 standard preferred EEHV1 PCR DNA loci (22,27) from all 3 cases, as well as an eighth locus (U51, vGPCR1) from 1 of these cases.","substring(string(/article/body/sec[1]/p[2]),498,194)",23test.xml
27,"(22,27)","These DNA samples were used as templates to amplify and sequence 7 standard preferred EEHV1 PCR DNA loci (22,27) from all 3 cases, as well as an eighth locus (U51, vGPCR1) from 1 of these cases.","substring(string(/article/body/sec[1]/p[2]),498,194)",23test.xml
6,"(6,10,22)","We performed Sanger DNA sequencing and DNA sequence editing and constructed phylogenetic trees as described (6,10,22).","substring(string(/article/body/sec[1]/p[2]),693,118)",23test.xml
10,"(6,10,22)","We performed Sanger DNA sequencing and DNA sequence editing and constructed phylogenetic trees as described (6,10,22).","substring(string(/article/body/sec[1]/p[2]),693,118)",23test.xml
22,"(6,10,22)","We performed Sanger DNA sequencing and DNA sequence editing and constructed phylogenetic trees as described (6,10,22).","substring(string(/article/body/sec[1]/p[2]),693,118)",23test.xml
27,not in list,We used the updated sets of PCR primers reported by Zachariah et al. (27).,"substring(string(/article/body/sec[1]/p[2]),812,74)",23test.xml
